,CP002989.1_v1,CP002989.1_v2,CP002989.1_v3,CP002989.1_v4,CP007061.1_v1,CP007061.1_v2,CP031298.1_v1,CP040680.1_v1,CP046867.1_v1,CP050016.1_v1,CP050017.1_v1,CP119561.1_v1,CP119562.1_v1,CP119781.1_v1,CP119793.1_v1,CP119808.1_v1,CP126163.1_v1,NC_002608.1_v1,NC_004852.1_v1,NC_006393.1_v1,NC_006394.1_v1,NC_006422.1_v1,NC_006423.1_v1,NC_006424.1_v1,NC_006425.1_v1,NC_010597.1_v1,NC_010598.1_v1,NC_012624.1_v1,NC_014299.1_v1_v1,NC_014299.1_v2,NC_014299.1_v3_v1,NC_014300.1_v1,NC_015667.1_v1,NC_019963.1_v1_v1,NC_019963.1_v2,NC_021914.1_v1,NC_023011.1_v1,NZ_AP017570.1_v1,NZ_AP017571.1_v1,NZ_CP008875.1_v1,NZ_CP010532.1_v1,NZ_CP010533.1_v1,NZ_CP011565.1_v1,NZ_CP019068.1_v1,NZ_CP019156.1_v1,NZ_CP019286.1_v1,NZ_CP024045.1_v1,NZ_CP026312.1_v1,NZ_CP026313.1_v1,NZ_CP031308.1_v1,NZ_CP031314.1_v1,NZ_CP034344.1_v1,NZ_CP034344.1_v2,NZ_CP035121.1_v1,NZ_CP039134.1_v1,NZ_CP039135.1_v1,NZ_CP040331.1_v1,NZ_CP040331.1_v2,NZ_CP045489.1_v1,NZ_CP053943.1_v1,NZ_CP054586.1_v1,NZ_CP054586.1_v2,NZ_CP054589.1_v1,NZ_CP054589.1_v2,NZ_CP054708.1_v1,NZ_CP054709.1_v1,NZ_CP054709.1_v2,NZ_CP058531.1_v1,NZ_CP063206.1_v1,NZ_CP063206.1_v2,NZ_CP063208.1_v1,NZ_CP064790.1_v1,NZ_CP069189.1_v1,NZ_CP069193.1_v1,NZ_CP070334.1_v1,NZ_CP070335.2_v1,NZ_CP070375.1_v1,NZ_CP073372.1_v1,NZ_CP077714.1_v1,NZ_CP077716.1_v1,NZ_CP082248.1_v1,NZ_CP082287.1_v1,NZ_CP082289.1_v1,NZ_CP083668.1_v1,NZ_CP083669.1_v1,NZ_CP084465.1_v1,NZ_CP084467.1_v1,NZ_CP084468.1_v1,NZ_CP084470.1_v1,NZ_CP084471.1_v1,NZ_CP084473.1_v1,NZ_CP084474.1_v1,NZ_CP084474.1_v2,NZ_CP084475.1_v1,NZ_CP084882.1_v1,NZ_CP084885.1_v1,NZ_CP085325.1_v1,NZ_CP085883.1_v1,NZ_CP087722.1_v1,NZ_CP087722.1_v2,NZ_CP089469.1_v1,NZ_CP089469.1_v2,NZ_CP089470.1_v1,NZ_CP089595.1_v1,NZ_CP090373.1_v1,NZ_CP095006.1_v1,NZ_CP095006.1_v2,NZ_CP095008.1_v1,NZ_CP095009.1_v1,NZ_CP095009.1_v2,NZ_CP095399.1_v1,NZ_CP095484.1_v1,NZ_CP095485.1_v1,NZ_CP098517.1_v1,NZ_CP098519.1_v1,NZ_CP100410.1_v1,NZ_CP100446.1_v1,NZ_CP100450.1_v1,NZ_CP100451.1_v1,NZ_CP100458.1_v1,NZ_CP101155.1_v1,NZ_CP101324.1_v1,NZ_CP101826.1_v1,NZ_CP101874.1_v1,NZ_CP104744.1_v1,NZ_CP104744.1_v2,NZ_CP106967.1_v1,NZ_CP106970.1_v1,NZ_CP111038.1_v1,NZ_CP111039.1_v1,NZ_CP111040.1_v1,NZ_CP119783.1_v1,NZ_CP119784.1_v1,NZ_CP119792.1_v1,NZ_CP119798.1_v1,NZ_CP119799.1_v1,NZ_CP119806.1_v1,NZ_CP119813.1_v1,NZ_CP120471.1_v1,NZ_CP126160.1_v1,NZ_CP126160.1_v2,NZ_CP127175.1_v1,NZ_CP127176.1_v1,NZ_CP128378.1_v1,NZ_CP135524.1_v1,NZ_CP135525.1_v1,NZ_CP135526.1_v1,NZ_LN831303.1_v1,NZ_LN831304.1_v1,NZ_MN918441.1_v1,NZ_MN918442.1_v1,NZ_OX281346.1_v1,NZ_OX281346.1_v2,U95377.1_v1
CP050017.1_v1,1.0,0.9799405873573821,1.0,1.0,0.9713738511608041,1.0,0.9790380362483885,0.9801875491451534,0.9801875491451534,0.7168834641112947,0.0,0.918056477365472,0.9106626482542033,1.0,0.9918932337083277,1.0,0.903722445599284,1.0,1.0,0.91798248879659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992063967119622,0.9839215801881832,1.0,1.0,1.0,0.9713742259922699,0.9782137644502936,1.0,0.9105518310436637,1.0,1.0,1.0,0.9017723840547303,0.9297609885895081,1.0,1.0,0.9264471720590497,1.0,1.0,0.991803158527309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91798248879659,0.9806458813678638,0.9798799671658759,0.9792221739515873,1.0,1.0,1.0,1.0,1.0,1.0,0.9892593111737153,0.9901072602915799,0.97409918535305,1.0,1.0,1.0,1.0,0.9783722672338607,1.0,1.0,1.0,1.0,0.9120142488732055,1.0,1.0,0.9788557082930509,1.0,1.0,1.0,1.0,0.9834489265556523,0.9828164757767884,1.0,1.0,1.0,0.976126180358038,1.0,0.9547153748480413,0.9550155247936221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9921634592513834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916230081652719,0.9916230081652719,0.9926160684254272,1.0,0.9709176197514318,1.0,1.0,0.9790380362483885,1.0,1.0,1.0,1.0,1.0,1.0,0.9914422912926623,1.0,0.9918932337083277,1.0,0.9793703244865579,1.0,1.0,1.0,0.9916230081652719,1.0,1.0,1.0,1.0,1.0,0.9789242246754759,0.9629943161833423,0.9791821407062572,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CP119561.1_v1,1.0,0.9777283624316212,1.0,1.0,1.0,1.0,0.9777876064209385,0.9772875868319807,0.9772875868319807,0.9073783605363764,0.918056477365472,0.0,0.7729629124871416,1.0,1.0,1.0,0.8168346249827678,1.0,1.0,0.9071708674106447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496277384253657,1.0,0.9922910657578264,1.0,0.9776449548293464,0.9783147053025035,1.0,0.9191270305727639,1.0,1.0,1.0,0.9091168282566064,0.9288905550214341,1.0,1.0,0.9287016776720234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9071708674106447,0.9792945481714468,0.9789434044019228,0.9783145399054706,1.0,1.0,1.0,1.0,1.0,1.0,0.9916485011410319,1.0,1.0,1.0,1.0,1.0,1.0,0.988702237017799,1.0,1.0,1.0,1.0,0.899745957801593,1.0,1.0,0.9778998400655541,1.0,1.0,1.0,1.0,0.9901874349677883,0.9826496769202897,1.0,1.0,1.0,0.9366180882377549,0.9586734112936153,0.9783747946314808,0.9784540888993443,1.0,0.9494546627122202,1.0,1.0,1.0,1.0,0.9925412627357505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9902595974707634,0.9829676021346683,1.0,1.0,1.0,1.0,1.0,0.9795078963182727,1.0,1.0,1.0,1.0,1.0,1.0,0.9777876064209385,1.0,1.0,1.0,0.9910431864702384,1.0,1.0,1.0,0.9749956927191231,1.0,0.9749458093119134,0.9793092933078164,1.0,0.9925294609362817,0.9923738247057876,1.0,1.0,1.0,1.0,1.0,1.0,0.9788828944347286,0.9791233076715117,0.9786027287823862,0.9837831116746174,1.0,1.0,1.0,1.0,1.0,1.0
CP119562.1_v1,1.0,0.9776846847683563,1.0,1.0,1.0,0.9909695814283913,0.9776889002948972,0.977244179021887,0.977244179021887,0.9004290775606517,0.9106626482542033,0.7729629124871416,0.0,1.0,1.0,1.0,0.6822086108494251,0.979232794386459,1.0,0.8933178578997863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9872462703865589,0.9842429649359922,1.0,1.0,0.9811909946603699,0.9776569340804667,0.9709677728436323,1.0,0.8575516054448005,0.992491746179296,1.0,1.0,0.8625987657786871,0.8488715021993177,1.0,1.0,0.8918527093637331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8520359761180449,0.9792435420012641,0.9789532228351583,0.9782610292992739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962615419774147,0.9886488576605013,1.0,0.9923487053807327,0.9923496146254884,1.0,0.8365073520969913,1.0,1.0,0.977878193477158,1.0,1.0,1.0,0.9924471960715919,0.9906603296681358,0.9903566570909519,1.0,1.0,1.0,0.9789949174118591,1.0,0.9783866328457695,0.9782927236279996,1.0,1.0,1.0,0.9778633546318596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9925697696002945,0.9924058674591246,1.0,1.0,0.992340656328797,0.9794258415300845,1.0,1.0,1.0,1.0,0.9776889002948972,1.0,0.986981487072785,1.0,0.9884279885091423,1.0,1.0,1.0,1.0,1.0,1.0,0.9793211486351162,0.9745604272397617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923496146254884,0.9788611905296818,0.9790644164128106,0.9698816707038836,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CP119781.1_v1,0.6235243181226904,0.8933760815272367,0.9685114276153182,0.8035996532459451,0.704908323617764,0.7877738690040871,0.9023864167220977,0.916809727013677,0.916809727013677,1.0,1.0,1.0,1.0,0.0,0.8859367295151921,0.8180141817462182,1.0,0.9027973413673877,1.0,1.0,0.8388992209201347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7252239015026496,0.8836782459027483,0.9539817102814453,1.0,1.0,0.6300089442615684,0.7393823646953275,0.7902690676072065,1.0,0.9885920247545024,0.7907691156073691,0.9608372093671184,1.0,0.7428188776771456,0.8845840754698184,0.7883592648381194,0.770929583196041,0.8670605345350637,0.8365442154724855,0.7905682944956334,0.8210324335950806,0.8511060884273715,0.8405561216739129,1.0,0.9615806840745763,0.9485320762793295,0.9255538093557881,0.6617703610915803,0.738708506576018,0.8597473843441393,0.810145093834912,0.7065731007297659,0.9744373733918126,0.8575525948090146,0.8694722969141102,0.9668197121848409,0.8813079068185611,0.8096745090216106,1.0,0.7795971495538633,0.984828381067796,0.5985246083197616,0.7835845824099051,0.773623167915324,0.8181971239967334,1.0,1.0,1.0,0.9638297510806209,0.556984704357046,0.8388237131790224,0.9720714522580661,0.779133079986907,1.0,1.0,0.7286956299398641,0.7044211924699476,0.7233426155499336,0.973141023539259,0.935593229183463,0.9789567688873454,0.9305689473211942,0.9512956512850669,0.9365008943729178,0.7428617880748973,0.8705297723482855,0.9312866563207542,0.9396020294014936,1.0,0.6131807706089081,0.9453886493977407,0.7786069004768256,0.8293185577779703,1.0,1.0,0.981996223193911,1.0,0.9870021513790187,0.7415657747692521,0.7852616243418507,0.631764827888407,0.6990952623320067,0.6670608772527828,0.8753014273263131,0.9779384730282317,0.8809461005131434,0.9802178848628363,0.9784164641360572,1.0,0.7175262028529699,0.8013896721445474,0.9024105902531059,0.7552788396135984,0.8928784170988814,0.8121502094587294,0.6961132180208894,0.9499364861083199,1.0,0.9443703043911674,0.9485655976506701,0.8834558876042465,0.945653791099271,0.9801864954365573,0.9118652580062958,0.8767059426562455,0.8780794932674628,0.8791653591175685,0.652648516065045,0.6344641818621063,0.8562393836298623,0.8562717486143656,0.8086073190385608,0.9834699622245907,0.961861996010806,0.9422870594337627,0.9670543797822351,0.6231464805802875,0.7276892365012226,0.984472866226637,1.0,1.0,1.0
CP119793.1_v1,0.928012139952624,0.9339600021631874,0.9654974966918414,0.9696152553866152,0.9626291005709561,0.9435305660340211,0.9609424843661074,0.9472931641330549,0.9472931641330549,1.0,0.9918932337083277,1.0,1.0,0.8859367295151921,0.0,0.9612443105610895,1.0,0.9748267108365827,1.0,1.0,0.9668454279026809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9202256239818684,0.9254535257435168,0.9922549529391896,1.0,0.9921757422306132,0.8703508800117894,0.9759978471078559,0.9618335194683659,0.9921757422306132,0.9898595775595577,0.9619465360370405,0.8866666615297495,1.0,0.9268361251368872,0.9836454281177528,0.9593402110810896,0.9326253413090535,0.9610752211931173,0.9597911986637195,0.9654442058927288,0.9625884141262893,0.9748874070269234,0.9668454279026809,1.0,0.9920613267626694,0.976504868229878,0.960115185145155,0.9132574363408956,0.9654142455537003,0.9684794187004704,0.9475661669218893,0.9289881865210089,1.0,0.951728401512768,0.9760609964639008,1.0,1.0,0.9559105023068583,1.0,0.9619354033952129,1.0,0.9267474435349401,0.9747579672008742,0.9617569439214653,0.9748267108365827,1.0,1.0,1.0,1.0,0.8726574336313402,0.9668454279026809,1.0,0.9537395850657746,1.0,1.0,0.928340384090707,0.9288192557081179,0.9394781578836072,1.0,0.8622565477682481,0.9839663807387424,1.0,0.8627026732423595,0.9207297932810506,0.9756308243553473,0.9617569439214653,0.9446064286123166,1.0,1.0,0.9194760335504522,0.9850251855200665,0.9459855630333194,0.9468655559169133,1.0,1.0,0.9921124732998634,1.0,1.0,0.9220911142011967,0.9837753240952922,0.9276912885139528,0.9269671937839442,0.9281148440675202,1.0,1.0,0.7105249204298203,1.0,1.0,0.9799461389440515,0.9654142455537003,0.9187627670804064,0.9609424843661074,0.9455867558649035,0.9919273530950772,0.9391433735573318,0.8863231776620444,0.8918744172260686,1.0,0.8348849470760666,0.9738995311001157,0.3013938145125845,0.9739640731589558,0.9893768934513926,0.9920043080113015,1.0,1.0,0.3622581959790778,0.9317047585386102,0.9267702051436792,0.9817203181316981,0.9613966158668881,0.9662484273602642,1.0,0.9924551800080913,0.9810411224622153,1.0,0.9283415826556973,0.9391195530885255,1.0,1.0,1.0,1.0
CP119808.1_v1,0.8062255888714832,0.9703109211475112,0.9908195375505862,0.8431261041313205,0.8400011784585335,0.7787196498961316,0.9739939735931071,0.9691098862369932,0.9691098862369932,0.9923886472039298,1.0,1.0,1.0,0.8180141817462182,0.9612443105610895,0.0,1.0,0.9190039901395645,1.0,1.0,0.9562864227139282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8125021545085762,0.9568797222401102,0.9879378233304714,1.0,0.9926228426745781,0.8128259246091143,0.8156353175424342,0.8214457358481151,1.0,1.0,0.8217963516022952,0.9618497292467111,0.992234571236398,0.8592828058813891,0.8918630333782805,0.8522000752007849,0.8138385208485629,0.8597729361311344,0.9414869109797569,0.8369120656515519,0.9641680491559663,0.8322620431538246,0.9578568601878628,1.0,0.9904781052065358,0.9780306353694727,0.978611831816448,0.8148915668971795,0.8383001099596428,0.9743525874412238,0.8658770377321185,0.8120304065800251,0.9751130842907537,0.882243083779935,0.8791210858624987,0.9763972213384978,0.8618208451752464,0.8218588888832072,1.0,0.7677855328713438,0.9908616294392297,0.8115318815164192,0.8426500444551891,0.8159739285384988,0.853306735640287,1.0,1.0,1.0,0.9881126374851023,0.8169845430014948,0.9562864227139282,0.9734682993675345,0.7984554659683853,1.0,1.0,0.8272644352712033,0.8262266695820828,0.8122884078450021,0.9882570072518896,0.9635618763847386,0.9882267064696492,0.9879663391145601,0.9638374063081233,0.9636307883741592,0.8381758758782094,0.8914223831410047,0.9133749847577891,0.9187099554773137,0.9522909170245166,0.8162667015243087,0.9841852858724249,0.8571968893340034,0.8732292320714056,1.0,1.0,1.0,1.0,1.0,0.8204653205525827,0.8385841545415011,0.8057293895128759,0.7974965652187282,0.8070025018145166,0.849051849973714,0.959587870422861,0.9606369640225684,0.982273212697048,0.9810859098414082,1.0,0.8148184485222121,0.8132710464023403,0.9739939735931071,0.8184315846390182,0.8822675746082729,0.8204034376091756,0.8329532441756562,0.9620790966346079,1.0,0.9623757198976421,0.9755123595765909,0.9609412248772096,0.9755685693872799,0.9906784756275677,0.9037424659380788,0.7919198494836046,0.7850515875170994,0.9609784964259545,0.8224251241055263,0.8077649336597923,0.8942694063236448,0.8458116443896347,0.8368620256126407,0.9881107134299413,0.9882267064696492,0.9905069138293021,0.9844125231237434,0.7931718089123961,0.8587983997827721,0.9844410499068285,1.0,1.0,1.0
CP126163.1_v1,1.0,0.9773501994483625,0.9924978061097405,1.0,1.0,0.9911085109448776,0.977130337811692,0.9780861287242597,0.9780861287242597,0.9095390645047229,0.903722445599284,0.8168346249827678,0.6822086108494251,1.0,1.0,1.0,0.0,0.9889487290262309,1.0,0.9099057909793093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984191805731239,1.0,1.0,0.9834678143569229,0.9779086283265405,0.9771713485159902,1.0,0.843669322895634,1.0,1.0,1.0,0.8778355114813653,0.8850483946644938,1.0,1.0,0.8922953481513792,1.0,1.0,1.0,1.0,1.0,1.0,0.979764505845593,1.0,1.0,1.0,0.8662116710804064,0.9778907008275393,0.9778654720347845,0.9770061768744175,1.0,1.0,1.0,1.0,0.980380368711162,1.0,1.0,0.9823599279219192,1.0,1.0,1.0,1.0,0.9563904756618236,0.988738314999429,1.0,1.0,1.0,1.0,0.8525107661770045,1.0,1.0,0.9766156934279178,1.0,1.0,1.0,1.0,0.9914041972166914,0.9908062453752251,1.0,1.0,1.0,0.9695428888544613,1.0,0.9776441082770596,0.9685221321584145,1.0,1.0,1.0,0.9889487290262309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9920570429977021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9817479411484209,1.0,1.0,1.0,1.0,0.9770617799780771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9788044897184287,0.979334729195473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9781391783663437,0.9784413002956178,0.9613133716781995,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NC_002608.1_v1,0.8093837173421599,0.9548722028607954,0.90344241104121,0.8820406201074982,0.845049667787544,0.9201271403633497,1.0,1.0,1.0,0.9375438608610389,1.0,1.0,0.979232794386459,0.9027973413673877,0.9748267108365827,0.9190039901395645,0.9889487290262309,0.0,1.0,0.9493017979863898,0.9830727039958149,1.0,0.9924978061097405,1.0,1.0,0.9924978061097405,1.0,1.0,1.0,1.0,1.0,1.0,0.9082532571341131,1.0,1.0,1.0,1.0,0.9078946618868156,0.9457694149703653,0.9050085873901463,0.9730707384050054,1.0,0.905165204928216,0.9748414823262289,1.0,0.8918239296428023,0.9585144695931698,0.9372594438356945,0.9143347061166688,0.9342054153158884,0.9830027353810364,0.9451121790828393,0.9830368856542351,0.91930815049973,0.9830727039958149,0.9493017979863898,1.0,1.0,1.0,0.8992936531447828,0.9462262018179309,0.9831534097525254,0.9460496165568544,0.908133603103871,0.9922076779766107,0.9511982306296534,0.9510019448327333,0.9915671650108209,0.9532342280431231,0.9246383256905597,1.0,0.9078308973820784,1.0,0.9025876921746412,0.9107043490331479,0.8928853427890729,0.8929843650350517,1.0,1.0,1.0,1.0,0.902973292975687,0.9830727039958149,0.9844866390549761,0.9184195245851637,1.0,1.0,0.9167393124549905,0.9108147679571101,0.9163548881452115,1.0,0.9771092730462728,1.0,1.0,0.9155649625629678,0.9770711203872275,0.935996083127441,0.43709765000770484,0.9668627454654085,0.945431403624264,1.0,0.7926668502715604,0.9917842062926902,0.9361474444330548,0.9458625341222836,1.0,1.0,1.0,1.0,1.0,0.8995432337129468,0.9357192100975551,0.9104643075689149,0.8998096980905308,0.9000173676760335,0.9512925090116013,1.0,0.9747308916956042,0.992324427909178,0.991989692631044,1.0,0.9457985483192777,0.9199833634944264,1.0,0.9215812052764408,0.9530319947816475,0.9240863800954191,0.9218720881023772,0.9753992703011835,1.0,0.9753545588588882,0.9915149883192848,0.9747792123876677,0.9915249367540846,1.0,0.9606872953899996,0.9330904453515234,0.9480614073271089,0.9750034638080463,0.907960605714478,0.900291696404435,0.9589477689513087,0.93376767509212,0.89899443075187,1.0,1.0,1.0,0.99196241144735,0.9077310376899097,0.9456546365558911,0.9844733875356699,1.0,1.0,1.0
NC_004852.1_v1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.696203913051985,0.8863855526990224,0.8973283620290415,0.7490742873455825,0.9467742844142605,0.7727542959623177,0.9448384387934025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9691002637431255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923886472039298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9114816721066178,0.959863979939461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9920442421000353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917019629535722,1.0,1.0
NC_006393.1_v1,0.987420271570189,0.9775618311212457,0.9772479323324971,0.9834561131532862,0.987420271570189,0.9924589058451243,0.976647691034074,0.9786518157005613,0.9786518157005613,0.894474852497518,0.91798248879659,0.9071708674106447,0.8933178578997863,1.0,1.0,1.0,0.9099057909793093,0.9493017979863898,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9848971582314199,1.0,1.0,1.0,0.9786713253514884,0.9780020077261706,1.0,0.7390867001585862,1.0,1.0,0.9719973547767334,0.7240390947716415,0.7856032412285252,0.9719973547767334,1.0,0.7756322780412815,1.0,0.9747563178199103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21820603737802569,0.9787030248293905,0.9786760033654244,0.970765977340315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9910506616052259,0.9908547636461713,1.0,1.0,0.9889789146540789,0.9913717458182201,1.0,1.0,1.0,0.759514855096967,1.0,1.0,0.9769722186948924,1.0,1.0,0.9800995043748605,1.0,0.9921473007265442,0.9921829349661982,1.0,1.0,1.0,0.9708267427209736,1.0,0.977032685228401,0.9777225957426182,0.9591471315858268,1.0,1.0,0.9746508989931949,1.0,1.0,1.0,0.9872938421387336,1.0,1.0,1.0,1.0,1.0,1.0,0.9899161158861141,1.0,0.9710257945955041,1.0,1.0,1.0,1.0,1.0,1.0,0.991803158527309,1.0,1.0,1.0,1.0,0.9775059878811282,0.976647691034074,0.9862053155703494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979354472900503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784808464621682,0.9790428798063381,0.9714849464867911,1.0,1.0,1.0,0.9902699363813381,1.0,1.0,1.0
NC_006394.1_v1,0.8471421204151871,0.9743723869232457,0.9872583751365102,0.9153551969650935,0.8719073464450499,0.9330705526761709,0.9127235874825566,0.9117453751122786,0.9117453751122786,1.0,1.0,1.0,1.0,0.8388992209201347,0.9668454279026809,0.9562864227139282,1.0,0.9830727039958149,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9226787336844465,0.8882293495051111,0.9612473932573105,1.0,0.9924336847944392,0.9212425928914924,0.8407190228157255,0.9655923100433254,1.0,0.9903665986815797,0.965638731932928,0.9876264240189315,1.0,0.913286813324226,0.9712508865269633,0.9138660677915862,0.951312425894501,0.974322099465756,0.5688992127034604,0.8953779259365975,0.5820728760183829,0.9740084353387387,0.27975345623086223,1.0,0.9476362807111245,0.9604137270841835,0.9284052726086083,0.8986757884019758,0.8624821888598501,0.4966094440962092,0.9199688907365079,0.9305528271190082,0.914768948668544,0.938261810693984,0.9639780737871873,0.9552088305015403,0.9607181186771722,0.9626958606369139,1.0,0.9246929841921536,0.9783244813613579,0.8471121753658177,0.9514535342650218,0.9553719423218537,0.9738797286876064,1.0,1.0,1.0,0.9655089902750326,0.8724984094655858,0.30700168982166454,0.9529460501560119,0.9430852377598363,0.9829534712736073,0.9825650639281021,0.9268091928336634,0.9117446334543506,0.9053335776615752,0.9734409494397535,0.9736462733448554,0.9793333084911439,0.9372001757401326,0.9878686746204174,0.9734432071118042,0.8622159731103725,0.9750807835599412,0.9920295012898686,0.9556641047096376,0.9810301668774867,0.8620220048871334,0.9432663226871252,0.8758342641938258,0.8911110732287884,1.0,0.9911022069877596,0.981996223193911,1.0,0.9870021513790187,0.9405905052144167,0.9025528313136792,0.8533441762431477,0.9012385428470663,0.8898393150544684,0.9481990868368031,0.9740043027580374,0.9572996869382898,0.9734021371167673,0.9451749861510046,0.99049261701278,0.8211575795371828,0.9596719035408225,0.9127235874825566,0.9353701552218672,0.9719786377313798,0.9739574942800275,0.9111514958696707,0.9887774787890675,0.9903312798727701,0.9832883871604845,0.9117065405250884,0.967098938463692,0.9015715236916554,0.9905536400101306,0.971547721794486,0.971743261875448,0.9806328573956922,0.9590670349629196,0.88439155791409,0.8738388876650602,0.925276328067384,0.9741706001435504,0.9645499681899902,0.9923496146254884,0.9478303276302653,0.9613280269117226,0.9656661477697048,0.8252963493667804,0.8433988514642982,0.9728692845494833,1.0,1.0,1.0
NC_006422.1_v1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.696203913051985,1.0,1.0,0.0,0.9218107391751287,0.9358740605184707,0.7083134357808654,0.9221026710153302,0.7295098376821125,0.9424710459013449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9797738513905161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9400468649251723,0.9655975251437208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917125856933567,1.0,1.0
